id,sentences,label
1893,ipak za žminj je najznačajniji projekt koji se financirao novcem za ruralni razvoj bila gradnja ceste žminj  balići duge 56 kilometara,0
1894,projekt se financirao iz mjere “ulaganja u građenje nerazvrstanih cesta” koja je također dio poticanja ruralnog razvoja,1
1895,krajem prošle godine hvale se u žminju odobrena su im i sredstva za izgradnju novog dječjeg vrtića i trenutačno su u fazi provedbe javne nabave,1
1896,u žminju europskim novcem namjeravaju financirati i nadogradnju osnovne škole i školske dvorane zatim nogometnog stadiona i autobusnog kolodvora kao i doma za starije i nemoćne osobe,0
1897,razmišljaju kaže nam općinski načelnik i o drugim projektima,0
1898,iako se u osnovi radi o infrastrukturnim projektima sve ih je moguće financirati novcem namijenjenim ruralnom razvoju,1
1899,rezultat okretanja novcu iz blagajne eu ogleda se u razvitku žminja,1
1900,štoviše hvali se plavčić stanovnici ne napuštaju žminj,1
1901,to pokazuju i posljednje procjene državne statistike prema kojima su se u općinu žminj lani doselile 84 osobe a iz nje su se iselile 53,1
1902,kad je riječ o migracijskom saldu dakle žminj je lani bio u plusu za 31 stanovnika,1
1903,hrvatska je razmjerno kasno “otkrila” fond za ruralni razvoj,1
1904,iako sam naziv tog fonda eu upućuje na poljoprivredu njegovo je značenje daleko veće jer se novcem iz tog fonda može financirati niz projekata koji nisu izravno vezani uz poljoprivredu,1
1905,tako se kako pokazuje primjer žminja ali i drugih hrvatskih općina novcem iz tog fonda mogu financirati i ceste škole dječji vrtići sportski centri vatrogasni domovi i domovi kulture kao i projekti u turizmu,0
1906,cilj je poboljšati kvalitetu života u ruralnim područjima,1
1907,“program ruralnog razvoja za financijsko razdoblje od 2014 do 2020 godine propisuje velik broj korisnika i iz njega se mogu financirati razni projekti kako oni koji su izravno vezani uz poljoprivredu tako i oni koji to nisu ali su značajni za ruralnu sredinu,1
1908,brojni projekti iz tog fonda čak se mogu potpuno financirati novcem eu” objašnjava ariana vela konzultantica za fondove eu,0
1909,u velikom broju hrvatskih općina to su na vrijeme shvatili pa su počeli kandidirati projekte značajne za kvalitetu života na lokalnoj razini,1
1910,štoviše u općinskim su upravama stvorili timove stručnjaka kako bi kvalitetno pripremili projekte i kandidirali ih za sufinanciranje iz blagajne eu,0
1911,ti se stručnjaci također najčešće plaćaju europskim novcem,0
1912,podaci ministarstva poljoprivrede pokazuju da je hrvatska od 2016 do kraja kolovoza ove godine ukupno ugovorila nešto više od 15 milijardi kuna projekata iz mjera ruralnog razvoja a povukla je više od 3425 milijuna kuna ili oko 23 posto,1
1913,“hrvatska se dugo pripremala za korištenje novca iz tog programa to je zadnji operativni program koji je odobren a čak nam ga je europska komisija u više navrata vraćala na doradu prije usvajanja,0
1914,imali smo velika očekivanja od tog programa ali rezultati su u početku bili slabi,1
1915,sada se međutim i iz programa ruralnog razvoja sredstva bolje povlače stopa ugovaranja je oko 72 posto ukupne alokacije ali je stopa isplaćenih odnosno stvarno iskorištenih sredstava i dalje nedovoljna” ističe vela,1
1916,i podaci ministarstva poljoprivrede pokazuju da je pravi uspon u ugovaranju projekata koji se sufinanciraju ili u cijelosti financiraju novcem iz fonda ruralnog razvoja uslijedio prošle godine,1
1917,naime u 2016 godini ukupno je iz tog fonda ugovoreno povlačenje jedva nešto više od 19 milijuna kuna a isplaćeno je oko tri milijuna kuna,1
1918,u 2017 godini ugovoreno je više od tri milijuna kuna a isplaćeno je oko 165 milijuna kuna što obuhvaća i novac namijenjen ranije ugovorenim projektima,0
1919,no u 2018 godini ukupan iznos ugovoren za povlačenje iz mjera namijenjenih ruralnim razvoju iznosio je gotovo 12 milijardi kuna a ukupan isplaćen iznos iznosio je oko 1914 milijuna kuna,1
1920,u prvih osam mjeseci ove godine za provedbu projekata ruralnog razvoja ugovoreno je gotovo 290 milijuna kuna a isplaćeno je 1317 milijuna kuna,0
1921,“hrvatska je razmjerno slabo iskoristila novac iz fondova eu,1
1922,kasno smo počeli a imamo i vrlo spore i složene birokratske procese,0
1923,problem je i spor i složen sustav javnih nabava,0
1924,sve to nije samo problem propisa eu nego i naše birokratiziranosti” upozorava maruška vizek iz zagrebačkog ekonomskog instituta,0
1925,unatoč tome brojne su hrvatske općine uspjele preskočiti birokratske prepreke i dublje zagrabiti u europsku škrabicu,1
1926,podaci ministarstva poljoprivrede pokazuju da je šampion u korištenju sredstava za ruralni razvoj mala općina promina u šibenskokninskoj županiji,1
1927,no među uspješnima su i brojne druge općine među kojima je konavle u dubrovačkoneretvanskoj županiji zatim vrbnik u primorskogoranskoj vojnić u karlovačkoj i jasenovac u sisačkomoslavačkoj županiji,0
1928,iako nije među top 20 općina jaka u korištenju europskog novca je i općina erdut u osječkobaranjskoj županiji,1
1929,značajno je i to što su mnoge od općina najuspješnijih u povlačenju europskog novca za ruralni razvoj područja koja su u domovinskom ratu bila okupirana ili su bila na prvoj crti obrane odnosno koje su stradala u ratu,1
1930,njima je potvrđuju nam i pojedini općinski načelnici korištenje novca iz fondova eu a posebno onih za ruralni razvoj omogućilo nov život i dalo šansu za razvoj što bi sve bez europskog novca ipak teklo znatno sporije i teže,1
1931,“novac za ruralni razvoj važan je pokretač i obnove i razvoja naše općine” ističe marija mačković načelnica općine jasenovac,1
1932,inače općina jasenovac je prema podacima ministarstva poljoprivrede za projekte ruralnog razvoja ugovorila ukupno oko 119 milijuna kuna a do kraja kolovoza ove godine isplaćeno joj je više od 34 milijuna kuna,0
1933,u jasenovcu ističu kako su se novcem iz fondova eu počeli koristiti još prije nego što je hrvatska pristupila uniji,0
1934,tada se naravno radilo o programu ipa,0
1935,kad je riječ o fondu za ruralni razvoj čija su nam se vrata otvorila ulaskom u eu općina jasenovac se čini se najviše okrenula korištenju programa podizanja kvalitete života u ruralnim područjima,1
1936,primjerice programu ulaganja u projekte temeljnih usluga za ruralno stanovništvo koje uključuje slobodno vrijeme i kulturne aktivnosti,1
1937,“svi projekti provode se u naseljima do 5000 stanovnika a potpora iznosi od 80 do 100 posto investicije odnosno između 15000 i milijun eura po projektu” napominje mačković,0
1938,dodaje kako je općina kojoj je na čelu ugovorila i projekt obnove i dogradnje vatrogasnog doma i kulturnog centra u jasenovcu,1
1939,tu su i projekti ulaganja u cestovnu infrastrukturu,1
1940,program ruralnog razvoja dodaje naša sugovornica koriste i obiteljska poljoprivredna gospodarstva na području općine jasenovac,1
1941,“sredstva pridonose otvaranju novih radnih mjesta poboljšanju komunalne i društvene infrastrukture očuvanju okoliša pomoći lokalnom stanovništvu u svakodnevnim potrebama i omogućavanju sudjelovanja u raznim društvenim aktivnostima a sve s ciljem ostanka stanovnika u ruralnom pograničnom području” kaže mačković te dodaje kako u jasenovcu pripremaju i nove projekte,1
1942,novac iz fondova eu mijenja i općinu vojnić,0
1943,podaci ministarstva poljoprivrede pokazuju da je ta općina na kordunu za projekte ruralnog razvoja dosad ugovorila oko 117 milijuna kuna a da joj je do kraja kolovoza isplaćeno više od 59 milijuna,0
1944,sredstva za ruralni razvoj dosad su se ističu u vojniću koristila za rekonstrukciju nerazvrstane prometnice cesta šljiva kao i za rekonstrukciju zgrade u općinsku tržnicu u vojniću,0
1945,no na području te općine u karlovačkoj županiji novac iz fonda za ruralni razvoj usmjeren je i u rekonstrukciju i prenamjenu zgrade srednje škole u vatrogasni dom u vojniću čiji je prijavitelj bilo lokalno dobrovoljno vatrogasno društvo kao i u obnovu i opremanje dječjeg vrtića u vojniću čiji je prijavitelj bio dječji vrtić vojnić,1
1946,tu je i projekt vodovod široka rijeka čiji je prijavitelj tvrtka vodovod i odvodnja vojnić,0
1947,“sredstva iz fondova eu za ruralni razvoj značajna su jer pridonose razvoju cijele općine vojnić,0
1948,realizirani projekti na raspolaganju su svim stanovnicima te poboljšavaju uvjete stanovanja potiču otvaranje novih radnih mjesta i stvaranje ugodnijeg mjesta za život” kaže nebojša andrić načelnik općine vojnić,1
1949,“tim je projektom općina žminj izgradila dionicu koja sada predstavlja žilu kucavicu poveznicu općinskog središta i najudaljenijeg naselja općine ali i strateški vrlo važnu prometnicu radi bržeg sigurnijeg i lakšeg prijevoza robe i proizvoda gospodarskih subjekata,1
1950,najznačajnija prednost svakako je maksimirana sigurnost prijevoza svih učenika s područja općine žminj u osnovnu školu ali i sigurnost ostalih sudionika u prometu” objašnjava plavčić,0
1951,prema podacima ministarstva poljoprivrede žminj je jedna od najuspješnijih hrvatskih općina po povlačenju sredstava za ruralni razvoj,1
1952,naime ukupan iznos ugovorenih sredstava iz tog fonda u slučaju žminja veći je od 12 milijuna kuna od čega je do kraja kolovoza ove godine isplaćeno više od 36 milijuna kuna,0
1953,“novac za ruralni razvoj velika je odskočna daska za našu općinu” ističe plavčić,1
1954,na pitanje tko vjeruje da će se eurozona raspasti od nekoliko stotina sudionika na konferenciji euromoneyja koja je ovih dana održana u beču samo ih je nekolicina digla ruku,1
1955,prije godinu dana ruku bi digla barem polovica aktera poslovnog svijeta,0
1956,jačanje povjerenja u budućnost eurozone osjetno je utjecalo i na ponašanje ulagača a da je počeo vladati malo opušteniji pristup najbolje govori izlazak iz švicarskog franka valute koja je u krizi slovila kao sigurno utočište od krize u eurozoni,1
1957,vrijednost švicarca do prije 10 dana bila je 625 kuna a na toj razini otprilike se drži dulje od godinu dana otkad je centralna banka te zemlje zaustavila njegovo snažno jačanje,1
1958,no posljednja tečajnica hnba pokazuje da je trenutačno na razini od 606 što znači da je u tom razdoblju franak oslabio oko tri posto,1
1959,vrlo je slična situacija i u odnosu prema euru s vrijednosti od 120 franaka za euro tečaj je došao na 124,1
1960,dužnici u švicarskim francima zacijelo će malo odahnuti,1
1961,jer konkretan značaj tog kratkotrajnog pomaka za dužnika kojemu je mjesečna rata primjerice 1000 franaka bila bi 190 kuna,0
1962,može li se ovo iščitati kao naznaka daljnjeg slabljenja eura,1
1963,neposredan razlog najnovijeg trenda ocjenjuju analitičari prošlotjedna je odluka ecba da neće smanjivati kamatne stope,1
1964,“nema nekog specifičnog katalizatora za podbačaj franka,1
1965,prije bi se moglo reći da je razlog promjene odnosa prema euru bila medijska konferencija ecba održana prošlog tjedna” rekla je za financial times sue trinh strateg za devizna tržišta u rbc capital markets,0
1966,no kako u svom tjednom izvješću “forex weekly” navode analitičari banke societe generale trend bi mogao biti dubljeg i trajnijeg karaktera,1
1967,“nakon što je ecb dobio bitku i euru vratio sjaj valute koje su služile kao tzv,1
1968,sigurno utočište počele su padati jedna za drugom” piše u izvješću banke,1
1969,osim švicarskom franku vrijednost je pala i japanskom jenu a sljedeća na redu za rasprodaju ocjenjuju da bi mogla biti norveška kruna,1
1970,kada je riječ o švicarskom franku valuti u kojoj su mnogi uzeli kredite i koja je od početka krize 2008 godine ojačala oko 50 posto analitičari banke societe generale očekuju njeno daljnje slabljenje,1
1971,u roku od mjesec dana procjenjuju da bi jedan euro mogao ojačati i vrijediti 130 franaka što znači da bi oslabio oko dva posto,1
1972,s obzirom na to da kuna prati euro to bi moglo značiti da će franak pasti na oko 595 kuna a rata za kredit od 1000 chf pala bi za još 100 kuna,1
1973,uz jačanje povjerenja u euro dodatni je razlog za slabljenje franka kako ocjenjuju analitičari interes švicarskih vlasti da oslabe franak jer je zemlja postala preskupa i to pogađa njenu ekonomiju,1
1974,tako u citibanku primjerice kao razlog pada franka navode i spekulacije da će švicarska centralna banka poduzeti daljnje korake kako bi oslabila nacionalnu valutu,1
1975,ipak kada je riječ o dugom roku ili vraćanju na stare vrijednosti eura analitičari su vrlo oprezni,0
1976,iako je strah od raspada eurozone gotovo nestao rješavanje dužničke krize još je daleko od kraja a to znači da nesigurnost ostaje,1
1977,zrinka živkovićmatijević analitičarka u raiffeisen banci kaže da oni zasad nisu mijenjali prognoze a stare govore da će prosječan tečaj kune i franka ove godine biti 627 a u 2014 godini 610,0
1978,sentiment prema eurozoni je trenutačno dobar i investitori ne bježe iz eura ali teško je reći koliko će on potrajati,1
1979,s obzirom na to da je rješavanje pitanja dužničke krize u eurozoni još otvoreno taj bi trend mogao biti privremenog karaktera  kaže živkovićmatijević,1
1980,ako se situacija u eurozoni opet pogorša smatra da bi se atraktivnost franka mogla vratiti,0
1981,za dugoročnije procjene očito je prerano,0
1982,europska unija i sjedinjene države osudili su u petak kaznu izrečenu u rusiji trima članicama punk rock skupine pussy riot ocijenivši da ona nije razmjerna njihovu djelu a kritikama su se pridružili i oess vijeće europe te ruska pravoslavna crkva prenose svjetske agencije,1
